status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,nivel_severitate
ON,Senin,50.0,400.0,482,474,0
ON,Senin,50.0,400.0,486,453,0
ON,Senin,50.0,400.0,483,477,0
ON,Senin,50.0,400.0,483,505,0
ON,Tornada,49.9047,350.0,482,478,4
ON,Senin,50.0032,400.0,482,479,1
ON,Senin,50.0,400.0,486,456,0
ON,Senin,49.9856,400.0,513,486,1
ON,Senin,50.0,400.0,492,496,0
ON,Furtuna,49.9395,400.0,518,487,2
ON,Senin,50.0,400.0,490,487,0
ON,Senin,50.0,400.0,501,496,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Furtuna,49.9635,400.0,481,498,2
ON,Senin,50.0,400.0,501,457,0
ON,Senin,50.0,400.0,485,455,0
ON,Tornada,49.5535,350.0,492,476,4
ON,Viscol,50.0352,390.0,507,470,3
ON,Viscol,50.0056,390.0,495,452,3
ON,Furtuna,50.0312,400.0,493,478,2
ON,Senin,49.9915,400.0,492,489,1
ON,Senin,50.0,400.0,499,498,0
ON,Senin,50.0,400.0,504,492,0
ON,Senin,50.0,400.0,502,478,0
ON,Senin,50.0062,400.0,480,493,1
ON,Viscol,49.8532,390.0,483,453,3
ON,Senin,50.0065,400.0,486,460,1
ON,Tornada,49.7397,350.0,499,463,4
ON,Senin,50.0,400.0,482,482,0
ON,Senin,50.0,400.0,494,496,0
ON,Senin,50.0,400.0,518,457,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,481,495,0
ON,Tornada,50.4143,350.0,516,487,4
ON,Senin,49.9838,400.0,503,488,1
ON,Senin,50.0,400.0,498,453,0
ON,Tornada,50.4915,350.0,491,498,4
ON,Senin,50.0,400.0,487,461,0
ON,Tornada,50.1705,350.0,485,451,4
ON,Senin,49.9905,400.0,500,502,1
ON,Senin,50.0,400.0,506,456,0
ON,Senin,50.0,400.0,507,475,0
ON,Senin,50.0,400.0,501,451,0
ON,Viscol,50.1453,390.0,492,452,3
ON,Senin,50.0,400.0,491,481,0
ON,Tornada,50.48,350.0,519,452,4
ON,Senin,50.0,400.0,495,478,0
ON,Senin,50.0,400.0,517,485,0
ON,Senin,50.0,400.0,516,499,0
ON,Senin,50.0,400.0,483,453,0
ON,Senin,50.0,400.0,493,483,0
ON,Senin,49.9979,400.0,492,455,1
ON,Senin,50.0,400.0,498,474,0
ON,Senin,50.0,400.0,493,481,0
ON,Senin,50.0,400.0,505,474,0
ON,Senin,50.0,400.0,482,450,0
ON,Senin,50.0,400.0,494,451,0
ON,Senin,50.0,400.0,503,458,0
ON,Senin,50.0,400.0,515,505,0
ON,Furtuna,49.9482,400.0,502,467,2
ON,Viscol,49.869,390.0,483,498,3
ON,Furtuna,49.9819,400.0,503,502,2
ON,Senin,50.0,400.0,486,457,0
ON,Senin,50.0,400.0,498,469,0
ON,Senin,50.0,400.0,480,470,0
ON,Senin,50.0,400.0,516,452,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Viscol,50.0498,390.0,511,457,3
ON,Senin,50.0,400.0,495,478,0
ON,Tornada,49.8908,350.0,497,482,4
ON,Viscol,50.121,390.0,514,482,3
ON,Senin,49.9862,400.0,508,478,1
ON,Senin,50.0,400.0,490,454,0
ON,Viscol,50.1499,390.0,493,492,3
ON,Senin,50.0,400.0,519,484,0
ON,Senin,50.0,400.0,495,500,0
ON,Senin,49.9987,400.0,514,474,1
ON,Senin,50.0,400.0,512,486,0
ON,Senin,50.0,400.0,491,497,0
ON,Senin,50.0,400.0,510,481,0
ON,Senin,49.9858,400.0,504,469,1
ON,Tornada,50.2795,350.0,493,477,4
ON,Senin,50.0,400.0,501,498,0
ON,Senin,50.0,400.0,487,487,0
ON,Senin,50.0,400.0,502,495,0
ON,Senin,50.0,400.0,503,501,0
ON,Senin,50.0,400.0,504,509,0
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,49.9924,400.0,485,498,1
ON,Senin,50.0,400.0,509,496,0
ON,Tornada,49.8502,350.0,493,483,4
ON,Senin,50.0,400.0,517,460,0
ON,Senin,50.0,400.0,498,495,0
ON,Senin,50.0,400.0,498,486,0
ON,Senin,50.0,400.0,497,501,0
ON,Senin,50.0,400.0,512,461,0
ON,Senin,50.0047,400.0,490,482,1
ON,Viscol,50.0082,390.0,504,464,3
ON,Furtuna,49.9628,400.0,492,453,2
ON,Viscol,50.0659,390.0,505,500,3
ON,Senin,50.0,400.0,491,466,0
ON,Furtuna,49.9949,400.0,512,450,2
ON,Senin,50.0,400.0,514,491,0
ON,Senin,50.0,400.0,488,480,0
ON,Viscol,50.149,390.0,498,497,3
ON,Senin,49.9825,400.0,511,486,1
ON,Senin,50.0,400.0,499,471,0
ON,Furtuna,50.052,400.0,501,466,2
ON,Senin,50.0,400.0,516,478,0
ON,Furtuna,49.9688,400.0,485,464,2
ON,Viscol,50.0701,390.0,507,499,3
ON,Senin,50.0,400.0,489,455,0
ON,Senin,50.0,400.0,486,450,0
ON,Viscol,49.983,390.0,519,461,3
ON,Senin,50.0,400.0,512,475,0
ON,Senin,50.0,400.0,499,493,0
ON,Senin,50.0,400.0,485,452,0
ON,Senin,50.0,400.0,483,469,0
ON,Senin,50.0,400.0,498,459,0
ON,Senin,50.0,400.0,481,457,0
ON,Senin,50.0,400.0,510,463,0
ON,Senin,50.0,400.0,508,453,0
ON,Senin,50.0,400.0,516,481,0
ON,Senin,50.0,400.0,492,490,0
ON,Senin,50.0,400.0,498,485,0
ON,Senin,50.0,400.0,489,484,0
ON,Senin,50.0,400.0,514,457,0
ON,Tornada,50.226,350.0,504,482,4
ON,Senin,50.0,400.0,495,470,0
ON,Senin,50.0,400.0,509,489,0
ON,Senin,50.0,400.0,518,477,0
ON,Senin,50.0,400.0,481,473,0
ON,Viscol,50.1046,390.0,485,460,3
ON,Senin,49.9966,400.0,516,451,1
ON,Senin,50.0,400.0,508,493,0
ON,Senin,50.0,400.0,514,489,0
ON,Senin,50.0,400.0,489,458,0
ON,Senin,50.0,400.0,496,488,0
ON,Senin,50.0,400.0,512,480,0
ON,Senin,50.0,400.0,491,474,0
ON,Senin,50.0,400.0,503,487,0
ON,Senin,50.0,400.0,492,475,0
ON,Viscol,50.0542,390.0,485,454,3
ON,Senin,50.0,400.0,484,498,0
ON,Senin,50.0,400.0,484,500,0
ON,Senin,50.0,400.0,504,505,0
ON,Senin,50.0,400.0,503,479,0
ON,Senin,50.011,400.0,499,500,1
ON,Senin,50.0,400.0,510,465,0
ON,Senin,50.0,400.0,492,476,0
ON,Senin,50.0,400.0,518,485,0
ON,Furtuna,49.9959,400.0,511,467,2
ON,Viscol,49.8503,390.0,488,483,3
ON,Senin,50.0,400.0,491,477,0
ON,Senin,49.9935,400.0,484,464,1
ON,Furtuna,50.0738,400.0,490,467,2
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,501,485,0
ON,Senin,50.0,400.0,506,454,0
ON,Senin,50.0,400.0,498,460,0
ON,Senin,50.0,400.0,486,474,0
ON,Senin,50.0,400.0,486,493,0
ON,Senin,50.0102,400.0,513,462,1
ON,Furtuna,49.9441,400.0,515,495,2
ON,Senin,50.0,400.0,489,473,0
ON,Senin,50.0,400.0,490,452,0
ON,Senin,50.0,400.0,489,474,0
ON,Senin,50.0,400.0,506,463,0
ON,Viscol,50.149,390.0,517,478,3
ON,Senin,49.9863,400.0,491,501,1
ON,Senin,49.9804,400.0,512,454,1
ON,Senin,50.0,400.0,481,481,0
ON,Tornada,50.2328,350.0,493,497,4
ON,Senin,50.0,400.0,506,453,0
ON,Senin,50.0,400.0,511,451,0
ON,Senin,50.0,400.0,484,476,0
ON,Senin,50.0,400.0,495,504,0
ON,Senin,50.0,400.0,508,469,0
ON,Senin,50.0,400.0,500,492,0
ON,Senin,50.0,400.0,486,480,0
ON,Senin,50.0,400.0,483,508,0
ON,Senin,50.0,400.0,499,490,0
ON,Senin,50.0,400.0,498,489,0
ON,Senin,50.0,400.0,506,503,0
ON,Viscol,49.8523,390.0,497,461,3
ON,Tornada,49.6169,350.0,489,467,4
ON,Senin,50.0,400.0,500,495,0
ON,Viscol,49.893,390.0,499,500,3
ON,Furtuna,50.0182,400.0,488,481,2
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,517,458,0
ON,Viscol,50.0008,390.0,504,509,3
ON,Senin,50.0,400.0,493,505,0
ON,Senin,50.0,400.0,490,451,0
ON,Senin,50.0,400.0,505,499,0
ON,Senin,50.0,400.0,481,503,0
ON,Senin,49.989,400.0,504,464,1
ON,Senin,50.0,400.0,503,508,0
ON,Senin,49.983,400.0,496,493,1
ON,Senin,50.0,400.0,506,471,0
ON,Senin,50.0,400.0,485,502,0
ON,Senin,50.0,400.0,502,490,0
ON,Senin,50.0,400.0,483,490,0
ON,Senin,49.985,400.0,511,463,1
ON,Furtuna,50.0385,400.0,503,474,2
ON,Furtuna,50.004,400.0,504,480,2
ON,Senin,50.0112,400.0,481,485,1
ON,Senin,50.0097,400.0,519,471,1
ON,Senin,50.0,400.0,502,503,0
ON,Senin,50.0,400.0,503,478,0
ON,Furtuna,49.9769,400.0,519,468,2
ON,Furtuna,49.9696,400.0,489,460,2
ON,Senin,50.0059,400.0,491,503,1
ON,Viscol,49.857,390.0,483,509,3
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,486,495,0
ON,Senin,50.0,400.0,517,457,0
ON,Senin,50.0,400.0,515,470,0
ON,Senin,50.0,400.0,490,474,0
ON,Furtuna,49.9481,400.0,490,508,2
ON,Viscol,49.931,390.0,505,452,3
ON,Senin,50.0,400.0,502,493,0
ON,Furtuna,50.0149,400.0,486,450,2
ON,Senin,50.0157,400.0,502,488,1
ON,Senin,50.0,400.0,491,501,0
ON,Senin,50.0,400.0,499,464,0
ON,Senin,50.0,400.0,507,505,0
ON,Senin,50.0,400.0,501,469,0
ON,Senin,50.0,400.0,505,467,0
ON,Senin,50.0,400.0,482,492,0
ON,Senin,50.0,400.0,507,460,0
ON,Senin,50.0,400.0,501,480,0
ON,Senin,50.0,400.0,506,472,0
ON,Furtuna,49.9872,400.0,495,456,2
ON,Senin,50.0106,400.0,488,472,1
ON,Senin,50.0,400.0,501,463,0
ON,Senin,50.0,400.0,489,508,0
ON,Senin,49.9913,400.0,494,457,1
ON,Senin,49.9993,400.0,508,488,1
ON,Senin,49.9882,400.0,480,451,1
ON,Senin,50.0,400.0,486,468,0
ON,Senin,50.0,400.0,491,477,0
ON,Furtuna,49.9832,400.0,482,489,2
ON,Senin,50.0154,400.0,508,460,1
ON,Senin,50.0,400.0,511,460,0
ON,Senin,50.0,400.0,480,485,0
ON,Senin,50.0,400.0,489,475,0
ON,Senin,50.0,400.0,488,480,0
ON,Senin,50.0,400.0,510,458,0
ON,Viscol,49.877,390.0,519,471,3
ON,Senin,50.0,400.0,490,505,0
ON,Viscol,49.9202,390.0,514,463,3
ON,Senin,50.0,400.0,495,452,0
ON,Senin,50.0,400.0,483,498,0
ON,Senin,50.01,400.0,493,499,1
ON,Senin,49.9885,400.0,502,501,1
ON,Senin,49.9999,400.0,484,469,1
ON,Viscol,50.0895,390.0,511,463,3
ON,Furtuna,50.0093,400.0,519,463,2
ON,Tornada,50.4677,350.0,503,501,4
ON,Senin,50.0,400.0,511,453,0
ON,Senin,49.9943,400.0,504,491,1
ON,Tornada,49.5582,350.0,515,464,4
ON,Senin,50.0,400.0,486,502,0
ON,Senin,50.0,400.0,511,502,0
ON,Senin,50.018,400.0,481,486,1
ON,Tornada,49.7107,350.0,513,496,4
ON,Furtuna,50.037,400.0,497,502,2
ON,Senin,50.0,400.0,490,491,0
ON,Senin,50.0,400.0,488,502,0
ON,Senin,50.0,400.0,487,504,0
ON,Senin,50.0,400.0,510,489,0
ON,Senin,50.0,400.0,516,492,0
ON,Senin,50.0,400.0,493,459,0
ON,Furtuna,49.9336,400.0,519,481,2
ON,Senin,50.0,400.0,517,461,0
ON,Tornada,50.2467,350.0,489,450,4
ON,Senin,50.0,400.0,487,457,0
ON,Senin,50.0,400.0,490,468,0
ON,Senin,50.0,400.0,519,491,0
ON,Senin,50.0,400.0,482,486,0
ON,Senin,50.0,400.0,497,493,0
ON,Senin,50.0,400.0,493,485,0
ON,Senin,50.0,400.0,511,490,0
ON,Senin,50.0,400.0,517,502,0
ON,Senin,50.0,400.0,498,465,0
ON,Furtuna,50.0639,400.0,506,480,2
ON,Senin,50.0,400.0,513,486,0
ON,Furtuna,49.9731,400.0,515,505,2
ON,Senin,50.0,400.0,494,467,0
ON,Senin,50.0,400.0,512,500,0
ON,Senin,50.0,400.0,508,469,0
ON,Viscol,50.1465,390.0,486,500,3
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,517,465,0
ON,Viscol,50.139,390.0,501,456,3
ON,Senin,50.0,400.0,505,450,0
ON,Tornada,50.1954,350.0,483,475,4
ON,Senin,50.0,400.0,497,509,0
ON,Senin,49.9949,400.0,481,485,1
ON,Senin,50.0,400.0,495,463,0
ON,Senin,50.0133,400.0,499,482,1
ON,Viscol,49.9681,390.0,510,507,3
ON,Viscol,49.9396,390.0,491,472,3
ON,Senin,50.0,400.0,484,509,0
ON,Senin,50.0,400.0,488,471,0
ON,Senin,49.9864,400.0,481,450,1
ON,Viscol,49.8594,390.0,488,468,3
ON,Senin,50.0,400.0,498,496,0
ON,Senin,50.0,400.0,504,504,0
ON,Tornada,50.1113,350.0,519,490,4
ON,Viscol,49.8645,390.0,516,450,3
ON,Senin,49.98,400.0,486,505,1
ON,Senin,50.0,400.0,511,455,0
ON,Senin,50.0,400.0,516,508,0
ON,Senin,50.0,400.0,513,493,0
ON,Senin,50.0,400.0,516,496,0
ON,Senin,50.0,400.0,499,478,0
ON,Senin,50.0,400.0,486,485,0
ON,Senin,49.9878,400.0,506,460,1
ON,Senin,49.9987,400.0,503,480,1
ON,Senin,50.0,400.0,492,472,0
ON,Tornada,50.1494,350.0,480,480,4
ON,Senin,50.0,400.0,491,500,0
ON,Senin,50.0012,400.0,490,498,1
ON,Senin,50.0,400.0,516,452,0
ON,Tornada,49.7581,350.0,519,492,4
ON,Senin,50.0,400.0,482,466,0
ON,Senin,50.0066,400.0,499,467,1
ON,Senin,50.0,400.0,505,504,0
ON,Senin,50.0,400.0,507,476,0
ON,Furtuna,49.9514,400.0,480,482,2
ON,Senin,50.0,400.0,483,450,0
ON,Viscol,49.9804,390.0,492,466,3
ON,Tornada,50.0755,350.0,490,492,4
ON,Senin,50.0,400.0,486,488,0
ON,Furtuna,50.038,400.0,495,473,2
ON,Senin,50.0,400.0,517,481,0
ON,Senin,49.9868,400.0,481,466,1
ON,Senin,49.9834,400.0,505,465,1
ON,Senin,50.0,400.0,495,489,0
ON,Senin,50.0065,400.0,505,465,1
ON,Senin,50.0,400.0,518,465,0
ON,Senin,50.0,400.0,508,491,0
ON,Senin,50.0,400.0,506,479,0
ON,Senin,49.9979,400.0,505,453,1
ON,Senin,50.0,400.0,511,450,0
ON,Viscol,49.9687,390.0,491,499,3
ON,Senin,50.0,400.0,509,477,0
ON,Senin,50.0,400.0,490,455,0
ON,Senin,50.0,400.0,490,487,0
ON,Senin,49.9968,400.0,494,503,1
ON,Senin,49.9997,400.0,517,506,1
ON,Senin,50.0,400.0,517,503,0
ON,Senin,50.0,400.0,504,499,0
ON,Senin,50.0,400.0,486,497,0
ON,Senin,50.0,400.0,503,484,0
ON,Furtuna,50.0364,400.0,492,507,2
ON,Viscol,50.137,390.0,483,470,3
ON,Senin,50.0,400.0,498,472,0
ON,Senin,49.9885,400.0,488,474,1
ON,Senin,50.0,400.0,483,484,0
ON,Viscol,50.0517,390.0,480,473,3
ON,Furtuna,49.9332,400.0,480,480,2
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0,400.0,492,484,0
ON,Senin,50.0,400.0,509,460,0
ON,Senin,50.0,400.0,514,454,0
ON,Senin,50.0,400.0,512,474,0
ON,Senin,49.992,400.0,492,493,1
ON,Senin,50.0,400.0,499,485,0
ON,Senin,50.0,400.0,509,495,0
ON,Senin,50.0,400.0,480,454,0
ON,Senin,50.0,400.0,512,469,0
ON,Senin,50.0,400.0,497,468,0
ON,Senin,50.0,400.0,482,476,0
ON,Tornada,49.808,350.0,506,474,4
ON,Senin,50.0108,400.0,502,507,1
ON,Senin,50.0,400.0,488,466,0
ON,Senin,50.0,400.0,503,460,0
ON,Senin,50.0,400.0,485,476,0
ON,Senin,50.0,400.0,491,479,0
ON,Senin,50.0,400.0,510,488,0
ON,Senin,50.0,400.0,513,462,0
ON,Senin,50.0,400.0,481,456,0
ON,Senin,50.006,400.0,481,464,1
ON,Tornada,50.1201,350.0,495,481,4
ON,Senin,50.0,400.0,515,464,0
ON,Senin,50.0127,400.0,492,503,1
ON,Senin,50.0182,400.0,514,474,1
ON,Furtuna,49.9953,400.0,508,480,2
ON,Senin,50.0,400.0,494,499,0
ON,Senin,49.9905,400.0,504,488,1
ON,Senin,50.0092,400.0,507,451,1
ON,Senin,50.0,400.0,502,486,0
ON,Senin,49.9908,400.0,517,486,1
ON,Senin,50.0155,400.0,515,460,1
ON,Furtuna,50.0157,400.0,510,495,2
ON,Senin,50.0,400.0,480,471,0
ON,Senin,50.0,400.0,492,465,0
ON,Senin,50.0,400.0,483,489,0
ON,Viscol,49.8622,390.0,496,502,3
ON,Senin,50.0,400.0,486,485,0
ON,Senin,50.0,400.0,500,500,0
ON,Furtuna,49.9527,400.0,506,472,2
ON,Senin,49.9909,400.0,480,478,1
ON,Senin,50.0,400.0,515,473,0
ON,Senin,50.0,400.0,490,473,0
ON,Viscol,49.9182,390.0,491,456,3
ON,Senin,50.0067,400.0,499,500,1
ON,Furtuna,50.012,400.0,515,490,2
ON,Senin,50.0,400.0,489,496,0
ON,Senin,50.0,400.0,481,477,0
ON,Senin,50.0,400.0,512,459,0
ON,Furtuna,49.9273,400.0,489,452,2
ON,Viscol,50.11,390.0,511,466,3
OFF,Inundatie,0.0,0.0,0,0,5
ON,Senin,50.0034,400.0,499,494,1
ON,Senin,49.9986,400.0,493,473,1
ON,Senin,50.0,400.0,513,485,0
ON,Senin,50.0126,400.0,509,488,1
ON,Senin,50.0,400.0,484,503,0
ON,Senin,50.0,400.0,491,500,0
ON,Senin,50.0,400.0,494,463,0
ON,Senin,49.9899,400.0,517,498,1
ON,Senin,50.0,400.0,515,482,0
ON,Senin,50.0,400.0,481,458,0
ON,Viscol,49.9878,390.0,514,500,3
ON,Senin,50.0,400.0,488,460,0
ON,Senin,50.0189,400.0,483,475,1
ON,Senin,50.0,400.0,506,467,0
ON,Furtuna,50.0421,400.0,519,504,2
ON,Senin,50.0,400.0,517,473,0
ON,Senin,50.0,400.0,486,460,0
ON,Viscol,49.8506,390.0,517,499,3
ON,Senin,50.0,400.0,518,478,0
ON,Senin,50.0,400.0,518,450,0
ON,Viscol,49.8691,390.0,503,453,3
ON,Senin,50.0013,400.0,502,457,1
ON,Senin,50.0,400.0,495,450,0
ON,Senin,50.0065,400.0,503,456,1
ON,Senin,50.0,400.0,489,484,0
ON,Senin,50.0,400.0,492,481,0
ON,Senin,50.0,400.0,491,501,0
ON,Senin,50.0,400.0,502,483,0
ON,Senin,50.0,400.0,486,501,0
ON,Viscol,50.1011,390.0,511,475,3
ON,Senin,50.0,400.0,492,478,0
ON,Tornada,50.221,350.0,480,460,4
ON,Senin,50.0,400.0,482,470,0
ON,Senin,50.0,400.0,491,504,0
ON,Senin,50.0,400.0,488,466,0
ON,Senin,50.0,400.0,510,483,0
ON,Senin,50.0,400.0,488,485,0
ON,Senin,50.0137,400.0,491,500,1
ON,Senin,50.0,400.0,499,476,0
ON,Senin,50.0,400.0,518,508,0
ON,Senin,50.0,400.0,514,457,0
ON,Senin,50.0,400.0,480,485,0
ON,Senin,50.0,400.0,487,450,0
ON,Senin,50.0,400.0,485,470,0
ON,Senin,50.0,400.0,482,486,0
ON,Senin,50.0137,400.0,515,473,1
ON,Senin,50.0,400.0,514,471,0
ON,Senin,50.0,400.0,514,465,0
ON,Senin,50.0,400.0,496,464,0
ON,Senin,49.986,400.0,499,467,1
ON,Senin,50.0,400.0,494,476,0
ON,Senin,50.0049,400.0,515,497,1
ON,Senin,50.0,400.0,487,504,0
ON,Furtuna,50.0633,400.0,493,474,2
ON,Senin,50.0,400.0,494,497,0
ON,Senin,50.0,400.0,484,465,0
ON,Senin,50.0,400.0,497,490,0
ON,Senin,50.0,400.0,493,476,0
ON,Senin,50.0,400.0,516,456,0
ON,Senin,50.0,400.0,510,482,0
ON,Furtuna,50.0204,400.0,518,451,2
ON,Senin,49.9833,400.0,503,482,1
ON,Senin,50.0,400.0,481,504,0
ON,Senin,50.0,400.0,486,454,0
ON,Senin,50.0,400.0,506,494,0
ON,Senin,50.0053,400.0,512,466,1
ON,Senin,50.0003,400.0,504,509,1
ON,Senin,50.0,400.0,480,470,0
ON,Senin,50.0,400.0,508,462,0
ON,Senin,50.0,400.0,488,453,0
ON,Senin,50.0,400.0,489,477,0
ON,Senin,50.0,400.0,498,498,0
ON,Viscol,50.0127,390.0,482,480,3
ON,Senin,50.0,400.0,489,482,0
ON,Senin,50.0,400.0,488,487,0
ON,Senin,50.0,400.0,514,484,0
ON,Furtuna,49.9242,400.0,489,502,2
ON,Furtuna,49.9743,400.0,513,477,2
ON,Senin,50.0,400.0,517,478,0
ON,Senin,50.0,400.0,512,492,0
ON,Senin,50.0,400.0,484,458,0
ON,Senin,50.0119,400.0,489,500,1
ON,Senin,50.0101,400.0,504,454,1
ON,Senin,50.0,400.0,511,470,0
ON,Senin,50.0,400.0,492,501,0
ON,Senin,50.0,400.0,504,473,0
ON,Senin,50.0,400.0,517,464,0
ON,Senin,50.0,400.0,508,499,0
ON,Senin,50.0,400.0,507,494,0
ON,Senin,50.0,400.0,488,480,0
ON,Senin,50.0,400.0,480,461,0
ON,Senin,50.0,400.0,497,484,0
ON,Senin,50.0,400.0,481,509,0
